the_geom,offering,region,province,municipality,division,district,enrollment_sy_2014_2015,school_name,mooe_in_php_for_fy_2015,latitude,longitude,school_id,cartodb_id,created_at,updated_at,address
NA,ES,Region VI,Iloilo,Miagao,Iloilo,Miagao West,128,Cadoldolan ES,116000,NA,NA,116580,17239,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cadoldolan Elementary School, Miagao, Iloilo"
NA,ES,Region VI,Iloilo,Miagao,Iloilo,Miagao West,231,Dalije ES,153000,NA,NA,116581,17240,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dalije Elementary School, Miagao, Iloilo"
NA,ES,Region VI,Iloilo,Miagao,Iloilo,Miagao West,137,Diday ES,120000,NA,NA,116582,17241,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Diday Elementary School, Miagao, Iloilo"
NA,ES,Region VI,Iloilo,Miagao,Iloilo,Miagao West,166,Igbita-Tigmalapad ES,126000,NA,NA,116583,17242,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Igbita-Tigmalapad Elementary School, Miagao, Iloilo"
NA,ES,Region VI,Iloilo,Miagao,Iloilo,Miagao West,182,Igpajo ES,131000,NA,NA,116585,17244,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Igpajo Elementary School, Miagao, Iloilo"
NA,ES,Region VI,Iloilo,Miagao,Iloilo,Miagao West,110,Ilogilog ES,107000,NA,NA,116586,17245,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Ilogilog Elementary School, Miagao, Iloilo"
NA,ES,Region VI,Iloilo,Miagao,Iloilo,Miagao West,179,J. Nievales MES,139000,NA,NA,116587,17246,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"J. Nievales MElementary School, Miagao, Iloilo"
NA,ES,Region VI,Iloilo,Miagao,Iloilo,Miagao West,190,Naclub ES,127000,NA,NA,116589,17248,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Naclub Elementary School, Miagao, Iloilo"
NA,ES,Region VI,Iloilo,Miagao,Iloilo,Miagao West,129,Olango ES,119000,NA,NA,116590,17249,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Olango Elementary School, Miagao, Iloilo"
NA,ES,Region VI,Iloilo,Miagao,Iloilo,Miagao West,170,San Fernando ES,134000,NA,NA,116592,17251,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Fernando Elementary School, Miagao, Iloilo"
NA,ES,Region VI,Iloilo,San Dionisio,Iloilo,San Dionisio,20,Bondulan PS,58000,NA,NA,116678,17337,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bondulan Primary School, San Dionisio, Iloilo"
NA,ES,Region VI,Iloilo,San Enrique,Iloilo,San Enrique,362,Abaca ES,198000,NA,NA,116697,17355,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Abaca Elementary School, San Enrique, Iloilo"
NA,ES,Region VI,Iloilo,San Enrique,Iloilo,San Enrique,105,BANTAYAN PRIMARY,78000,NA,NA,116698,17356,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"BANTAYAN PRIMARY, San Enrique, Iloilo"
NA,ES,Region VI,Iloilo,San Enrique,Iloilo,San Enrique,235,Catan-agan ES,161000,NA,NA,116700,17358,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Catan-agan Elementary School, San Enrique, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin South,156,Andres Bonifacio ES,120000,NA,NA,116717,17375,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Andres Bonifacio Elementary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin North,185,Bad-as Elementary School,137000,NA,NA,116718,17376,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bad-as Elementary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin North,284,Bagumbayan ES,161000,NA,NA,116719,17377,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bagumbayan Elementary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin North,190,Bayunan ES,123000,NA,NA,116722,17380,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bayunan Elementary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin South,65,Camia Primary School,80000,NA,NA,116723,17381,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Camia Primary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin South,92,Dacdacanan ES,102000,NA,NA,116724,17382,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dacdacanan Elementary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin South,193,Escalantera ES,136000,NA,NA,116725,17383,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Escalantera Elementary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin North,266,Ginot-an ES,153000,NA,NA,116726,17384,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Ginot-an Elementary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin South,134,Igbangcal ES,121000,NA,NA,116727,17385,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Igbangcal Elementary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin South,222,Igcaratong ES,137000,NA,NA,116729,17387,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Igcaratong Elementary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin South,181,Igcores ES,127000,NA,NA,116730,17388,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Igcores Elementary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin North,154,IGDAGMAY ELEMENTARY SCHOOL,105000,NA,NA,116731,17389,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"IGDAGMAY ELEMENTARY SCHOOL, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin North,175,Langca Elementary School,130000,NA,NA,116732,17390,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Langca Elementary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin South,398,Lawigan ES,234000,NA,NA,116733,17391,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lawigan Elementary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin South,74,Lopez-Vito PS,82000,NA,NA,116734,17392,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lopez-Vito Primary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin South,140,Marcelo Serag MS,114000,NA,NA,116735,17393,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Marcelo Serag MS, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin North,148,Matambog Elementary School,123000,NA,NA,116736,17394,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Matambog Elementary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin South,127,Montinola ES,102000,NA,NA,116737,17395,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Montinola Elementary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin North,200,Roma ES,126000,NA,NA,116739,17397,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Roma Elementary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin South,127,San Luis ES,109000,NA,NA,116741,17399,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Luis Elementary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin North,216,Santa Rita ES,136000,NA,NA,116742,17400,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Santa Rita Elementary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin North,149,Silvestre ES,124000,NA,NA,116743,17401,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Silvestre Elementary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin South,267,Sinogbuhan ES,163000,NA,NA,116744,17402,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sinogbuhan Elementary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin South,102,Talagutac ES,105000,NA,NA,116745,17403,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Talagutac Elementary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin North,174,TAPIKAN ES,129000,NA,NA,116746,17404,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"TAPIKAN Elementary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin South,217,Toog-Tiglawa ES,143000,NA,NA,116748,17406,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Toog-Tiglawa Elementary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,San Miguel,Iloilo,San Miguel,172,Sta. Teresa ES,124000,NA,NA,116756,17414,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sta. Teresa Elementary School, San Miguel, Iloilo"
NA,ES,Region VI,Iloilo,San Miguel,Iloilo,San Miguel,306,Sto. NiÃ±o ES,173000,NA,NA,116758,17416,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sto. NiÃ±o Elementary School, San Miguel, Iloilo"
NA,ES,Region VI,Iloilo,San Rafael,Iloilo,San Rafael,185,Aripdip ES,133000,NA,NA,116759,17417,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Aripdip Elementary School, San Rafael, Iloilo"
NA,ES,Region VI,Iloilo,San Rafael,Iloilo,San Rafael,196,Bagacay PS,101000,NA,NA,116760,17418,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bagacay Primary School, San Rafael, Iloilo"
NA,ES,Region VI,Iloilo,San Rafael,Iloilo,San Rafael,210,Cabas-an ES,128000,NA,NA,116761,17419,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cabas-an Elementary School, San Rafael, Iloilo"
NA,ES,Region VI,Iloilo,San Rafael,Iloilo,San Rafael,251,Calaigang ES,202000,NA,NA,116762,17420,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Calaigang Elementary School, San Rafael, Iloilo"
NA,ES,Region VI,Iloilo,San Rafael,Iloilo,San Rafael,247,Ilongbukid ES,145000,NA,NA,116763,17421,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Ilongbukid Elementary School, San Rafael, Iloilo"
NA,ES,Region VI,Iloilo,San Rafael,Iloilo,San Rafael,193,Poscolon ES,135000,NA,NA,116764,17422,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Poscolon Elementary School, San Rafael, Iloilo"
NA,ES,Region VI,Iloilo,San Rafael,Iloilo,San Rafael,348,San Andres ES,172000,NA,NA,116765,17423,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Andres Elementary School, San Rafael, Iloilo"
NA,ES,Region VI,Iloilo,San Rafael,Iloilo,San Rafael,208,San Dionisio ES,138000,NA,NA,116766,17424,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Dionisio Elementary School, San Rafael, Iloilo"
NA,ES,Region VI,Iloilo,San Rafael,Iloilo,San Rafael,358,San Florentino ES,175000,NA,NA,116767,17425,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Florentino Elementary School, San Rafael, Iloilo"
NA,ES,Region VI,Iloilo,San Rafael,Iloilo,San Rafael,770,San Rafael CS,381000,NA,NA,116768,17426,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Rafael CS, San Rafael, Iloilo"
NA,ES,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,272,Bagacay ES,166000,NA,NA,116819,17477,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bagacay Elementary School, Tigbauan, Iloilo"
NA,ES,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,442,Bagumbayan ES,233000,NA,NA,116820,17478,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bagumbayan Elementary School, Tigbauan, Iloilo"
NA,ES,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,203,Barosong ES,158000,NA,NA,116821,17479,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Barosong Elementary School, Tigbauan, Iloilo"
NA,ES,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,682,Barroc ES,314000,NA,NA,116822,17480,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Barroc Elementary School, Tigbauan, Iloilo"
NA,ES,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,653,Binaliuan ES,337000,NA,NA,116823,17481,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Binaliuan Elementary School, Tigbauan, Iloilo"
NA,ES,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,200,Buenavista ES,136000,NA,NA,116824,17482,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Buenavista Elementary School, Tigbauan, Iloilo"
NA,ES,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,333,Buyuan ES,169000,NA,NA,116825,17483,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Buyuan Elementary School, Tigbauan, Iloilo"
NA,ES,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,196,Canabuan PS,117000,NA,NA,116826,17484,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Canabuan Primary School, Tigbauan, Iloilo"
NA,ES,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,441,Cordova ES,254000,NA,NA,116827,17485,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cordova Elementary School, Tigbauan, Iloilo"
NA,ES,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,133,Danao ES,123000,NA,NA,116828,17486,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Danao Elementary School, Tigbauan, Iloilo"
NA,ES,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,139,Dapdap ES,131000,NA,NA,116829,17487,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dapdap Elementary School, Tigbauan, Iloilo"
NA,ES,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,202,Dorong-an ES,138000,NA,NA,116830,17488,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dorong-an Elementary School, Tigbauan, Iloilo"
NA,ES,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,199,Jamog ES,138000,NA,NA,116831,17489,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Jamog Elementary School, Tigbauan, Iloilo"
NA,ES,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,147,Lino Flores ES,111000,NA,NA,116832,17490,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lino Flores Elementary School, Tigbauan, Iloilo"
NA,ES,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,87,Lubog PS,79000,NA,NA,116833,17491,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lubog Primary School, Tigbauan, Iloilo"
NA,ES,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,537,Namocon ES,283000,NA,NA,116835,17493,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Namocon Elementary School, Tigbauan, Iloilo"
NA,ES,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,497,Napnapan ES,258000,NA,NA,116836,17494,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Napnapan Elementary School, Tigbauan, Iloilo"
NA,ES,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,159,Olo- Barroc ES,119000,NA,NA,116837,17495,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Olo- Barroc Elementary School, Tigbauan, Iloilo"
NA,ES,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,97,Sipitan ES,81000,NA,NA,116838,17496,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sipitan Elementary School, Tigbauan, Iloilo"
NA,ES,Region VI,Iloilo,Concepcion,Iloilo,Concepcion,79,Bagongon PS,83000,NA,NA,180007,18615,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bagongon Primary School, Concepcion, Iloilo"
NA,ES,Region VI,Iloilo,Concepcion,Iloilo,Concepcion,32,David Posadas Sr. MS,63000,NA,NA,180008,18616,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"David Posadas Sr. MS, Concepcion, Iloilo"
NA,ES,Region VI,Iloilo,Concepcion,Iloilo,Concepcion,12,Tagbak PS,50000,NA,NA,180009,18617,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tagbak Primary School, Concepcion, Iloilo"
NA,ES,Region VI,Iloilo,Lambunao,Iloilo,Lambunao West,326,Tagbacan ES,160000,NA,NA,180010,18618,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tagbacan Elementary School, Lambunao, Iloilo"
NA,ES,Region VI,Iloilo,Lambunao,Iloilo,Lambunao West,20,Bayuco PS,56000,NA,NA,180017,18623,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bayuco Primary School, Lambunao, Iloilo"
NA,ES,Region VI,Iloilo,Batad,Iloilo,Batad,81,Sta. Ana PS,75000,NA,NA,180021,18626,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sta. Ana Primary School, Batad, Iloilo"
NA,ES,Region VI,Iloilo,Lambunao,Iloilo,Lambunao West,55,Buwang PS,54000,NA,NA,180023,18627,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Buwang Primary School, Lambunao, Iloilo"
NA,ES,Region VI,Iloilo,Lambunao,Iloilo,Lambunao West,316,Caguisanan ES,145000,NA,NA,180024,18628,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Caguisanan Elementary School, Lambunao, Iloilo"
NA,ES,Region VI,Iloilo,Lambunao,Iloilo,Lambunao West,215,Eliseo Legayada Elementary School,125000,NA,NA,180025,18629,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Eliseo Legayada Elementary School, Lambunao, Iloilo"
NA,ES,Region VI,Iloilo,Lambunao,Iloilo,Lambunao West,161,Cornelio Gallego ES,122000,NA,NA,180026,18630,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cornelio Gallego Elementary School, Lambunao, Iloilo"
NA,ES,Region VI,Iloilo,Lambunao,Iloilo,Lambunao West,40,Pasig PS,60000,NA,NA,180027,18631,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pasig Primary School, Lambunao, Iloilo"
NA,ES,Region VI,Iloilo,Lambunao,Iloilo,Lambunao West,70,Sagcup PS,77000,NA,NA,180028,18632,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sagcup Primary School, Lambunao, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin North,239,Don Balbino Serag MS,169000,NA,NA,180035,18638,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Don Balbino Serag MS, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,Alimodian,Iloilo,Alimodian II,99,Dao PS,91000,NA,NA,180039,18642,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dao Primary School, Alimodian, Iloilo"
NA,ES,Region VI,Iloilo,Leon,Iloilo,Leon II,77,Danao Elementary School,85000,NA,NA,180040,18643,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Danao Elementary School, Leon, Iloilo"
NA,ES,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin North,107,Jawod ES,91000,NA,NA,180044,18646,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Jawod Elementary School, San Joaquin, Iloilo"
NA,ES,Region VI,Iloilo,Carles,Iloilo,Carles,145,Batuan ES,91000,NA,NA,180045,18647,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Batuan Elementary School, Carles, Iloilo"
NA,ES,Region VI,Iloilo,Leon,Iloilo,Leon I,98,Miac-ac Primary School,65000,NA,NA,180049,18651,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Miac-ac Primary School, Leon, Iloilo"
NA,SS,Region VI,Iloilo,Cabatuan,Iloilo,Cabatuan II,83,Acao NHS,219000,NA,NA,302442,42055,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Acao National High School, Cabatuan, Iloilo"
NA,SS,Region VI,Iloilo,Anilao,Iloilo,Anilao,1287,Anilao NHS,1266000,NA,NA,302449,42062,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Anilao National High School, Anilao, Iloilo"
NA,SS,Region VI,Iloilo,Calinog,Iloilo,Calinog II,285,Badlan NHS,418000,NA,NA,302453,42066,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Badlan National High School, Calinog, Iloilo"
NA,SS,Region VI,Iloilo,Barotac Nuevo,Iloilo,Barotac Nuevo,2328,Barotac Nuevo National Comprehensive High School,2435000,NA,NA,302457,42070,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Barotac Nuevo National Comprehensive High School, Barotac Nuevo, Iloilo"
NA,SS,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,412,Barroc NHS,483000,NA,NA,302459,42072,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Barroc National High School, Tigbauan, Iloilo"
NA,SS,Region VI,Iloilo,Lambunao,Iloilo,Lambunao East,467,Binaba-an NHS,522000,NA,NA,302463,42076,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Binaba-an National High School, Lambunao, Iloilo"
NA,SS,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,412,Binaliuan NHS,415000,NA,NA,302464,42077,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Binaliuan National High School, Tigbauan, Iloilo"
NA,SS,Region VI,Iloilo,Santa Barbara,Iloilo,Sta. Barbara,119,Buayahon-Bantay NHS,232000,NA,NA,302468,42081,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Buayahon-Bantay National High School, Santa Barbara, Iloilo"
NA,SS,Region VI,Iloilo,Balasan,Iloilo,Balasan,381,Cabalic National High School,431000,NA,NA,302472,42085,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cabalic National High School, Balasan, Iloilo"
NA,SS,Region VI,Iloilo,Janiuay,Iloilo,Janiuay I,383,Calmay NHS,481000,NA,NA,302478,42091,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Calmay National High School, Janiuay, Iloilo"
NA,SS,Region VI,Iloilo,Carles,Iloilo,Carles,1564,Cawayan NHS,1420000,NA,NA,302482,42095,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cawayan National High School, Carles, Iloilo"
NA,SS,Region VI,Iloilo,Concepcion,Iloilo,Concepcion,1451,Roberto H. Tirol NHS,1407000,NA,NA,302484,42097,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Roberto H. Tirol National High School, Concepcion, Iloilo"
NA,SS,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,227,Cordova NHS,346000,NA,NA,302485,42098,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cordova National High School, Tigbauan, Iloilo"
NA,SS,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,227,Dapdap NHS,370000,NA,NA,302488,42101,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dapdap National High School, Tigbauan, Iloilo"
NA,SS,Region VI,Iloilo,Dingle,Iloilo,Dingle,884,Dingle NHS,1724000,NA,NA,302490,42103,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dingle National High School, Dingle, Iloilo"
NA,SS,Region VI,Iloilo,Carles,Iloilo,Carles,1024,Don Casimero Andrada NHS,1071000,NA,NA,302494,42107,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Don Casimero Andrada National High School, Carles, Iloilo"
NA,SS,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin North,1342,Don Felix Serra NHS,1356000,NA,NA,302495,42108,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Don Felix Serra National High School, San Joaquin, Iloilo"
NA,SS,Region VI,Iloilo,Leon,Iloilo,Leon I,293,Dorog NHS,389000,NA,NA,302496,42109,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dorog National High School, Leon, Iloilo"
NA,SS,Region VI,Iloilo,Barotac Viejo,Iloilo,Barotac Viejo,237,GEN. LUNA NHS,355000,NA,NA,302502,42115,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"GEN. LUNA National High School, Barotac Viejo, Iloilo"
NA,SS,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin North,240,Ginot-an NHS,304000,NA,NA,302504,42117,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Ginot-an National High School, San Joaquin, Iloilo"
NA,SS,Region VI,Iloilo,Igbaras,Iloilo,Igbaras,386,Igtalongon NHS,457000,NA,NA,302508,42121,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Igtalongon National High School, Igbaras, Iloilo"
NA,SS,Region VI,Iloilo,DueÃ±as,Iloilo,DueÂ¤as,222,Malusgod NHS,364000,NA,NA,302527,42140,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Malusgod National High School, DueÃ±as, Iloilo"
NA,SS,Region VI,Iloilo,Janiuay,Iloilo,Janiuay II,598,Major Manuel A. Aaron Memorial NHS,582000,NA,NA,302528,42141,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Major Manuel A. Aaron Memorial National High School, Janiuay, Iloilo"
NA,SS,Region VI,Iloilo,Mina,Iloilo,Mina,1601,Mina NHS,1512000,NA,NA,302533,42146,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mina National High School, Mina, Iloilo"
