the_geom,offering,region,province,municipality,division,district,enrollment_sy_2014_2015,school_name,mooe_in_php_for_fy_2015,latitude,longitude,school_id,cartodb_id,created_at,updated_at,address
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,30,Cmdr. Bara Jalaidi (Karawan) PS Annex,NA,NA,NA,134300,35628,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cmdr. Bara Jalaidi (Karawan) Primary School Annex, Indanan, Sulu"
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,50,Dayuan Primary School,NA,NA,NA,134301,35629,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dayuan Primary School, Indanan, Sulu"
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,99,Ikih Primary School,NA,NA,NA,134302,35630,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Ikih Primary School, Indanan, Sulu"
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,146,Kagay Elementary School,NA,NA,NA,134303,35631,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Kagay Elementary School, Indanan, Sulu"
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,1328,Upper Kajatian ES,NA,NA,NA,134304,35632,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Upper Kajatian Elementary School, Indanan, Sulu"
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,274,Kasambuhan Village Elementary School,NA,NA,NA,134306,35633,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Kasambuhan Village Elementary School, Indanan, Sulu"
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,280,Lower Kajatian Elementary School,NA,NA,NA,134307,35634,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lower Kajatian Elementary School, Indanan, Sulu"
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,78,KUPPONG ES,NA,NA,NA,134308,35635,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"KUPPONG Elementary School, Indanan, Sulu"
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,203,Langpas Elementary School,NA,NA,NA,134309,35636,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Langpas Elementary School, Indanan, Sulu"
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,10,Lugmah Primary School,NA,NA,NA,134310,35637,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lugmah Primary School, Indanan, Sulu"
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,420,Maharadja Abduraup Elem.School,NA,NA,NA,134311,35638,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Maharadja Abduraup Elem.School, Indanan, Sulu"
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,108,Manilop PS,NA,NA,NA,134313,35639,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Manilop Primary School, Indanan, Sulu"
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,172,Mukammali ES,NA,NA,NA,134314,35640,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mukammali Elementary School, Indanan, Sulu"
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,209,Palan Elementary School,NA,NA,NA,134316,35641,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Palan Elementary School, Indanan, Sulu"
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,193,Panglima Indanan Central School,NA,NA,NA,134318,35642,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Panglima Indanan Central School, Indanan, Sulu"
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,401,Panglima Mammah Elem. School,NA,NA,NA,134319,35643,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Panglima Mammah Elem. School, Indanan, Sulu"
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,105,Pang. Uding ES,NA,NA,NA,134320,35644,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pang. Uding Elementary School, Indanan, Sulu"
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,229,Panglima Ahajan ES,NA,NA,NA,134321,35645,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Panglima Ahajan Elementary School, Indanan, Sulu"
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,4,Panglima Misuari PS,NA,NA,NA,134322,35646,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Panglima Misuari Primary School, Indanan, Sulu"
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,383,Pasil Elementary School,NA,NA,NA,134323,35647,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pasil Elementary School, Indanan, Sulu"
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,355,Poblacion Elementary School,NA,NA,NA,134325,35648,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Poblacion Elementary School, Indanan, Sulu"
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,58,Sapah Malaum PS,NA,NA,NA,134327,35649,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sapah Malaum Primary School, Indanan, Sulu"
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,20,Sapie Primary School,NA,NA,NA,134328,35650,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sapie Primary School, Indanan, Sulu"
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,239,South Sionogan Elementary School,NA,NA,NA,134329,35651,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"South Sionogan Elementary School, Indanan, Sulu"
NA,ES,ARMM,Sulu,Indanan,Sulu I,Indanan,322,Timbangan Elementary School,NA,NA,NA,134331,35652,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Timbangan Elementary School, Indanan, Sulu"
NA,ES,ARMM,Sulu,Jolo (Capital),Sulu I,Jolo I,594,Cirilo Bueno Sr. ES,NA,NA,NA,134332,35653,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cirilo Bueno Sr. Elementary School, Jolo (Capital), Sulu"
NA,ES,ARMM,Sulu,Jolo (Capital),Sulu I,Jolo I,255,Hamid Halim ES,NA,NA,NA,134334,35655,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Hamid Halim Elementary School, Jolo (Capital), Sulu"
NA,ES,ARMM,Sulu,Jolo (Capital),Sulu I,Jolo I,358,Muhammad Jajurie ES,NA,NA,NA,134335,35656,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Muhammad Jajurie Elementary School, Jolo (Capital), Sulu"
NA,ES,ARMM,Sulu,Jolo (Capital),Sulu I,Jolo I,639,Salih Yusah ES,NA,NA,NA,134338,35659,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Salih Yusah Elementary School, Jolo (Capital), Sulu"
NA,ES,ARMM,Sulu,Jolo (Capital),Sulu I,Jolo II,77,Badjao Annex II,NA,NA,NA,134339,35660,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Badjao Annex II, Jolo (Capital), Sulu"
NA,ES,ARMM,Sulu,Jolo (Capital),Sulu I,Jolo II,69,Bajao PS Annex I,NA,NA,NA,134340,35661,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bajao Primary School Annex I, Jolo (Capital), Sulu"
NA,ES,ARMM,Sulu,Jolo (Capital),Sulu I,Jolo II,139,Bus-bus Elementary School,NA,NA,NA,134341,35662,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bus-bus Elementary School, Jolo (Capital), Sulu"
NA,ES,ARMM,Sulu,Jolo (Capital),Sulu I,Jolo II,700,Dandan Ututalum Elementary School,NA,NA,NA,134342,35663,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dandan Ututalum Elementary School, Jolo (Capital), Sulu"
NA,ES,ARMM,Sulu,Jolo (Capital),Sulu I,Jolo II,392,Laud Lambayong ES,NA,NA,NA,134344,35665,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Laud Lambayong Elementary School, Jolo (Capital), Sulu"
NA,ES,ARMM,Sulu,Jolo (Capital),Sulu I,Jolo II,381,Martirez ES,NA,NA,NA,134345,35666,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Martirez Elementary School, Jolo (Capital), Sulu"
NA,ES,ARMM,Sulu,Jolo (Capital),Sulu I,Jolo II,1137,Port Area ES,NA,NA,NA,134346,35667,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Port Area Elementary School, Jolo (Capital), Sulu"
NA,ES,ARMM,Sulu,Jolo (Capital),Sulu I,Jolo II,299,Riverside ES,NA,NA,NA,134347,35668,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Riverside Elementary School, Jolo (Capital), Sulu"
NA,ES,ARMM,Sulu,Jolo (Capital),Sulu I,Jolo II,831,Sheik Mustafa ES,NA,NA,NA,134348,35669,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sheik Mustafa Elementary School, Jolo (Capital), Sulu"
NA,ES,ARMM,Sulu,Jolo (Capital),Sulu I,Jolo III,260,Asturias ES,NA,NA,NA,134349,35670,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Asturias Elementary School, Jolo (Capital), Sulu"
NA,ES,ARMM,Sulu,Jolo (Capital),Sulu I,Jolo III,1064,Jati ES,NA,NA,NA,134353,35673,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Jati Elementary School, Jolo (Capital), Sulu"
NA,ES,ARMM,Sulu,Jolo (Capital),Sulu I,Jolo III,957,Laum Alat ES,NA,NA,NA,134355,35675,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Laum Alat Elementary School, Jolo (Capital), Sulu"
NA,ES,ARMM,Sulu,Jolo (Capital),Sulu I,Jolo IV,84,Bangas ES,NA,NA,NA,134358,35677,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bangas Elementary School, Jolo (Capital), Sulu"
NA,ES,ARMM,Sulu,Hadji Panglima Tahil (Marunggas),Sulu I,Jolo IV,54,Bubuan Annex,NA,NA,NA,134359,35678,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bubuan Annex, Hadji Panglima Tahil (Marunggas), Sulu"
NA,ES,ARMM,Sulu,Jolo (Capital),Sulu I,Jolo IV,648,H.T. Abubakar Schuck ES,NA,NA,NA,134360,35679,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"H.T. Abubakar Schuck Elementary School, Jolo (Capital), Sulu"
NA,ES,ARMM,Sulu,Jolo (Capital),Sulu I,Jolo IV,98,Imam Esmi PS,NA,NA,NA,134363,35682,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Imam Esmi Primary School, Jolo (Capital), Sulu"
NA,ES,ARMM,Sulu,Hadji Panglima Tahil (Marunggas),Sulu I,Jolo IV,52,Kabukan ES,NA,NA,NA,134364,35683,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Kabukan Elementary School, Hadji Panglima Tahil (Marunggas), Sulu"
NA,ES,ARMM,Sulu,Jolo (Capital),Sulu I,Jolo IV,141,Kabukan II ES,NA,NA,NA,134365,35684,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Kabukan II Elementary School, Jolo (Capital), Sulu"
NA,ES,ARMM,Sulu,Hadji Panglima Tahil (Marunggas),Sulu I,Jolo IV,11,Leong PS,NA,NA,NA,134367,35685,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Leong Primary School, Hadji Panglima Tahil (Marunggas), Sulu"
NA,ES,ARMM,Sulu,Hadji Panglima Tahil (Marunggas),Sulu I,Jolo IV,151,Pag-asinan ES,NA,NA,NA,134369,35686,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pag-asinan Elementary School, Hadji Panglima Tahil (Marunggas), Sulu"
NA,ES,ARMM,Sulu,Jolo (Capital),Sulu I,Jolo IV,379,Rasul ES,NA,NA,NA,134370,35687,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Rasul Elementary School, Jolo (Capital), Sulu"
NA,ES,ARMM,Sulu,Jolo (Capital),Sulu I,Jolo IV,364,SerantES ES,NA,NA,NA,134371,35688,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"SerantElementary School ES, Jolo (Capital), Sulu"
NA,ES,ARMM,Sulu,Hadji Panglima Tahil (Marunggas),Sulu I,Jolo IV,158,Suba Bangas ES,NA,NA,NA,134372,35689,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Suba Bangas Elementary School, Hadji Panglima Tahil (Marunggas), Sulu"
NA,ES,ARMM,Sulu,Hadji Panglima Tahil (Marunggas),Sulu I,Jolo IV,41,Teomabal PS,NA,NA,NA,134373,35690,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Teomabal Primary School, Hadji Panglima Tahil (Marunggas), Sulu"
NA,ES,ARMM,Sulu,Siasi,Sulu II,Laminusa,326,Alian Elementary School,NA,NA,NA,134374,35691,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Alian Elementary School, Siasi, Sulu"
NA,ES,ARMM,Sulu,Siasi,Sulu II,Laminusa,180,Buan ES,NA,NA,NA,134375,35692,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Buan Elementary School, Siasi, Sulu"
NA,ES,ARMM,Sulu,Siasi,Sulu II,Laminusa,146,Duggo PS,NA,NA,NA,134376,35693,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Duggo Primary School, Siasi, Sulu"
NA,ES,ARMM,Sulu,Siasi,Sulu II,Laminusa,167,Ipil PS,NA,NA,NA,134377,35694,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Ipil Primary School, Siasi, Sulu"
NA,ES,ARMM,Sulu,Siasi,Sulu II,Laminusa,423,Laminusa Laud ES-I,NA,NA,NA,134378,35695,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Laminusa Laud Elementary School-I, Siasi, Sulu"
NA,ES,ARMM,Sulu,Siasi,Sulu II,Laminusa,784,Laminusa West ES,NA,NA,NA,134382,35696,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Laminusa West Elementary School, Siasi, Sulu"
NA,ES,ARMM,Sulu,Siasi,Sulu II,Laminusa,237,Manta Elementary School,NA,NA,NA,134383,35697,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Manta Elementary School, Siasi, Sulu"
NA,ES,ARMM,Sulu,Siasi,Sulu II,Laminusa,148,Pamangunan PS,NA,NA,NA,134385,35698,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pamangunan Primary School, Siasi, Sulu"
NA,ES,ARMM,Sulu,Siasi,Sulu II,Laminusa,59,Panglima Alamara PS(Duggo Annex I),NA,NA,NA,134386,35699,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Panglima Alamara Primary School(Duggo Annex I), Siasi, Sulu"
NA,ES,ARMM,Sulu,Siasi,Sulu II,Laminusa,452,Panglima Ikbala Elementary School,NA,NA,NA,134387,35700,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Panglima Ikbala Elementary School, Siasi, Sulu"
NA,ES,ARMM,Sulu,Siasi,Sulu II,Laminusa,816,Panglima ldlana Tingcun ES,NA,NA,NA,134388,35701,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Panglima ldlana Tingcun Elementary School, Siasi, Sulu"
NA,ES,ARMM,Sulu,Siasi,Sulu II,Laminusa,712,Panglima Saipudin Elementary School,NA,NA,NA,134389,35702,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Panglima Saipudin Elementary School, Siasi, Sulu"
NA,ES,ARMM,Sulu,Siasi,Sulu II,Laminusa,112,Panglima Taradji PS,NA,NA,NA,134390,35703,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Panglima Taradji Primary School, Siasi, Sulu"
NA,ES,ARMM,Sulu,Siasi,Sulu II,Laminusa,217,Punungan ES,NA,NA,NA,134391,35704,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Punungan Elementary School, Siasi, Sulu"
NA,ES,ARMM,Sulu,Siasi,Sulu II,Laminusa,351,Silumpak ES,NA,NA,NA,134392,35705,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Silumpak Elementary School, Siasi, Sulu"
NA,ES,ARMM,Sulu,Siasi,Sulu II,Laminusa,101,Siolakan PS,NA,NA,NA,134393,35706,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Siolakan Primary School, Siasi, Sulu"
NA,ES,ARMM,Sulu,Siasi,Sulu II,Laminusa,166,SIOWING ELEM. SCHOOL,NA,NA,NA,134394,35707,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"SIOWING ELEM. SCHOOL, Siasi, Sulu"
NA,ES,ARMM,Sulu,Siasi,Sulu II,Laminusa,168,Sipanding PS,NA,NA,NA,134395,35708,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sipanding Primary School, Siasi, Sulu"
NA,ES,ARMM,Sulu,Lugus,Sulu II,Lugus,492,Alu Duyong ES,NA,NA,NA,134396,35709,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Alu Duyong Elementary School, Lugus, Sulu"
NA,ES,ARMM,Sulu,Lugus,Sulu II,Lugus,292,Bas Nunuk ES,NA,NA,NA,134397,35710,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bas Nunuk Elementary School, Lugus, Sulu"
NA,ES,ARMM,Sulu,Lugus,Sulu II,Lugus,272,Basmangkallay ES,NA,NA,NA,134398,35711,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Basmangkallay Elementary School, Lugus, Sulu"
NA,ES,ARMM,Sulu,Lugus,Sulu II,Lugus,133,Boli Pongpong ES,NA,NA,NA,134399,35712,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Boli Pongpong Elementary School, Lugus, Sulu"
NA,ES,ARMM,Sulu,Lugus,Sulu II,Lugus,80,Gapas PS,NA,NA,NA,134400,35713,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Gapas Primary School, Lugus, Sulu"
NA,ES,ARMM,Sulu,Lugus,Sulu II,Lugus,99,Guimba Pait PS,NA,NA,NA,134401,35714,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Guimba Pait Primary School, Lugus, Sulu"
NA,ES,ARMM,Sulu,Lugus,Sulu II,Lugus,180,Lahud PS,NA,NA,NA,134402,35715,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lahud Primary School, Lugus, Sulu"
NA,ES,ARMM,Sulu,Lugus,Sulu II,Lugus,83,Hadji Sali Tammang PS,NA,NA,NA,134403,35716,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Hadji Sali Tammang Primary School, Lugus, Sulu"
NA,ES,ARMM,Sulu,Lugus,Sulu II,Lugus,77,Laud Alu PS,NA,NA,NA,134404,35717,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Laud Alu Primary School, Lugus, Sulu"
NA,ES,ARMM,Sulu,Lugus,Sulu II,Lugus,366,Lugus CS,NA,NA,NA,134405,35718,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lugus CS, Lugus, Sulu"
NA,ES,ARMM,Sulu,Lugus,Sulu II,Lugus,104,Bas Lugus CS - Annex,NA,NA,NA,134406,35719,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bas Lugus CS - Annex, Lugus, Sulu"
NA,ES,ARMM,Sulu,Lugus,Sulu II,Lugus,127,Parian Kawayan PS,NA,NA,NA,134407,35720,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Parian Kawayan Primary School, Lugus, Sulu"
NA,ES,ARMM,Sulu,Lugus,Sulu II,Lugus,200,Rugasan PS,NA,NA,NA,134408,35721,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Rugasan Primary School, Lugus, Sulu"
NA,ES,ARMM,Sulu,Lugus,Sulu II,Lugus,94,Sibul PS,NA,NA,NA,134409,35722,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sibul Primary School, Lugus, Sulu"
NA,ES,ARMM,Sulu,Lugus,Sulu II,Lugus,263,Tingkangan ES,NA,NA,NA,134411,35724,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tingkangan Elementary School, Lugus, Sulu"
NA,ES,ARMM,Sulu,Lugus,Sulu II,Lugus,153,Tubba Bas PS,NA,NA,NA,134412,35725,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tubba Bas Primary School, Lugus, Sulu"
NA,ES,ARMM,Sulu,Luuk,Sulu II,Luuk (Kalinggalan Calauang),61,Bual PS,NA,NA,NA,134414,35726,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bual Primary School, Luuk, Sulu"
NA,ES,ARMM,Sulu,Luuk,Sulu II,Luuk (Kalinggalan Calauang),418,Bulaghaw ES,NA,NA,NA,134415,35727,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bulaghaw Elementary School, Luuk, Sulu"
NA,ES,ARMM,Sulu,Luuk,Sulu II,Luuk (Kalinggalan Calauang),846,Camp Andres CES,NA,NA,NA,134416,35728,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Camp Andres CElementary School, Luuk, Sulu"
NA,ES,ARMM,Sulu,Kalingalan Caluang,Sulu II,Luuk (Kalinggalan Calauang),68,Guimbaun ES,NA,NA,NA,134418,35729,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Guimbaun Elementary School, Kalingalan Caluang, Sulu"
NA,ES,ARMM,Sulu,Kalingalan Caluang,Sulu II,Luuk (Kalinggalan Calauang),464,Hadji Maharadja Tawasil Central School,NA,NA,NA,134419,35730,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Hadji Maharadja Tawasil Central School, Kalingalan Caluang, Sulu"
NA,ES,ARMM,Sulu,Omar,Sulu II,Luuk (Kalinggalan Calauang),316,HUWIT-HUWIT ELEMENTARY SCHOOL,NA,NA,NA,134420,35731,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"HUWIT-HUWIT ELEMENTARY SCHOOL, Omar, Sulu"
NA,ES,ARMM,Sulu,Omar,Sulu II,Luuk (Kalinggalan Calauang),352,Imam Abdusali Elementary School,NA,NA,NA,134421,35732,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Imam Abdusali Elementary School, Omar, Sulu"
NA,ES,ARMM,Sulu,Kalingalan Caluang,Sulu II,Luuk (Kalinggalan Calauang),388,Kambing Elementary School,NA,NA,NA,134422,35733,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Kambing Elementary School, Kalingalan Caluang, Sulu"
NA,ES,ARMM,Sulu,Kalingalan Caluang,Sulu II,Luuk (Kalinggalan Calauang),273,KanLagay ES Annex I,NA,NA,NA,134423,35734,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"KanLagay Elementary School Annex I, Kalingalan Caluang, Sulu"
NA,ES,ARMM,Sulu,Omar,Sulu II,Luuk (Kalinggalan Calauang),298,Kanmuni Elementary School,NA,NA,NA,134424,35735,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Kanmuni Elementary School, Omar, Sulu"
NA,ES,ARMM,Sulu,Kalingalan Caluang,Sulu II,Luuk (Kalinggalan Calauang),71,Kanpagayoh PS Annex,NA,NA,NA,134425,35736,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Kanpagayoh Primary School Annex, Kalingalan Caluang, Sulu"
NA,ES,ARMM,Sulu,Omar,Sulu II,Luuk (Kalinggalan Calauang),392,Kapual ES,NA,NA,NA,134426,35737,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Kapual Elementary School, Omar, Sulu"
NA,ES,ARMM,Sulu,Luuk,Sulu II,Luuk (Kalinggalan Calauang),230,Lambago Elementary School,NA,NA,NA,134427,35738,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lambago Elementary School, Luuk, Sulu"
NA,ES,ARMM,Sulu,Luuk,Sulu II,Luuk (Kalinggalan Calauang),58,Lianutan PS,NA,NA,NA,134428,35739,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lianutan Primary School, Luuk, Sulu"
NA,ES,ARMM,Sulu,Luuk,Sulu II,Luuk (Kalinggalan Calauang),59,Lingah PS,NA,NA,NA,134430,35741,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lingah Primary School, Luuk, Sulu"
NA,ES,ARMM,Sulu,Kalingalan Caluang,Sulu II,Luuk (Kalinggalan Calauang),251,Masjid Naga ES,NA,NA,NA,134431,35742,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Masjid Naga Elementary School, Kalingalan Caluang, Sulu"
NA,ES,ARMM,Sulu,Luuk,Sulu II,Luuk (Kalinggalan Calauang),83,Masjid Niog Primary school,NA,NA,NA,134433,35743,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Masjid Niog Primary school, Luuk, Sulu"
NA,ES,ARMM,Sulu,Kalingalan Caluang,Sulu II,Luuk (Kalinggalan Calauang),237,Masjid Punjungan ES Annex I-B,NA,NA,NA,134434,35744,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Masjid Punjungan Elementary School Annex I-B, Kalingalan Caluang, Sulu"
NA,ES,ARMM,Sulu,Luuk,Sulu II,Luuk (Kalinggalan Calauang),258,Niog Niog Elementary School,NA,NA,NA,134435,35745,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Niog Niog Elementary School, Luuk, Sulu"
NA,ES,ARMM,Sulu,Kalingalan Caluang,Sulu II,Luuk (Kalinggalan Calauang),523,Pitogo ES,NA,NA,NA,134437,35747,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pitogo Elementary School, Kalingalan Caluang, Sulu"
NA,ES,ARMM,Sulu,Kalingalan Caluang,Sulu II,Luuk (Kalinggalan Calauang),21,Taluk-Taluk PS,NA,NA,NA,134438,35748,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Taluk-Taluk Primary School, Kalingalan Caluang, Sulu"
NA,ES,ARMM,Sulu,Luuk,Sulu II,Luuk (Kalinggalan Calauang),515,Tandu Bato ES,NA,NA,NA,134439,35749,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tandu Bato Elementary School, Luuk, Sulu"
NA,ES,ARMM,Sulu,Luuk,Sulu II,Luuk (Kalinggalan Calauang),273,Tulayan ES,NA,NA,NA,134440,35750,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tulayan Elementary School, Luuk, Sulu"
NA,ES,ARMM,Sulu,Luuk,Sulu II,Luuk (Kalinggalan Calauang),59,Undanan PS,NA,NA,NA,134441,35751,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Undanan Primary School, Luuk, Sulu"
