the_geom,offering,region,province,municipality,division,district,enrollment_sy_2014_2015,school_name,mooe_in_php_for_fy_2015,latitude,longitude,school_id,cartodb_id,created_at,updated_at,address
NA,ES,Region VII,Cebu,Pilar,Cebu,Pilar,175,Lanao ES,142000,NA,NA,119545,20313,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lanao Elementary School, Pilar, Cebu"
NA,ES,Region VII,Cebu,Pilar,Cebu,Pilar,245,Montserrat ES,158000,NA,NA,119547,20315,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Montserrat Elementary School, Pilar, Cebu"
NA,ES,Region VII,Cebu,Pilar,Cebu,Pilar,428,Pilar Central ES,257000,NA,NA,119549,20317,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pilar Central Elementary School, Pilar, Cebu"
NA,ES,Region VII,Cebu,Pilar,Cebu,Pilar,47,San Isidro PS,65000,NA,NA,119550,20318,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Isidro Primary School, Pilar, Cebu"
NA,ES,Region VII,Cebu,Pilar,Cebu,Pilar,157,San Juan ES,139000,NA,NA,119551,20319,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Juan Elementary School, Pilar, Cebu"
NA,ES,Region VII,Cebu,Pinamungahan,Cebu,Pinamungajan 1,251,Anislag ES,145000,NA,NA,119552,20320,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Anislag Elementary School, Pinamungahan, Cebu"
NA,ES,Region VII,Cebu,Pinamungahan,Cebu,Pinamungajan 2,745,Anopog ES,335000,NA,NA,119553,20321,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Anopog Elementary School, Pinamungahan, Cebu"
NA,ES,Region VII,Cebu,Pinamungahan,Cebu,Pinamungajan 2,327,Camugao ES,168000,NA,NA,119557,20325,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Camugao Elementary School, Pinamungahan, Cebu"
NA,ES,Region VII,Cebu,Pinamungahan,Cebu,Pinamungajan 2,158,Candiis ES,107000,NA,NA,119558,20326,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Candiis Elementary School, Pinamungahan, Cebu"
NA,ES,Region VII,Cebu,Pinamungahan,Cebu,Pinamungajan 1,2293,Pinamungajan Central ES,910000,NA,NA,119566,20334,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pinamungajan Central Elementary School, Pinamungahan, Cebu"
NA,ES,Region VII,Cebu,Pinamungahan,Cebu,Pinamungajan 2,336,Punod ES,155000,NA,NA,119567,20335,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Punod Elementary School, Pinamungahan, Cebu"
NA,ES,Region VII,Cebu,Pinamungahan,Cebu,Pinamungajan 2,1164,Rizal ES,459000,NA,NA,119568,20336,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Rizal Elementary School, Pinamungahan, Cebu"
NA,ES,Region VII,Cebu,Pinamungahan,Cebu,Pinamungajan 2,236,Sibago ES,145000,NA,NA,119571,20339,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sibago Elementary School, Pinamungahan, Cebu"
NA,ES,Region VII,Cebu,Pinamungahan,Cebu,Pinamungajan 2,328,Tanibag ES,158000,NA,NA,119574,20342,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tanibag Elementary School, Pinamungahan, Cebu"
NA,ES,Region VII,Cebu,Poro,Cebu,Poro,340,Adela ES,191000,NA,NA,119577,20345,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Adela Elementary School, Poro, Cebu"
NA,ES,Region VII,Cebu,Poro,Cebu,Poro,150,Altavista ES,125000,NA,NA,119578,20346,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Altavista Elementary School, Poro, Cebu"
NA,ES,Region VII,Cebu,Poro,Cebu,Poro,477,Cagcagan ES,246000,NA,NA,119579,20347,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cagcagan Elementary School, Poro, Cebu"
NA,ES,Region VII,Cebu,Poro,Cebu,Poro,31,Cansabusab PS,66000,NA,NA,119580,20348,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cansabusab Primary School, Poro, Cebu"
NA,ES,Region VII,Cebu,Poro,Cebu,Poro,91,Daan Paz PS,84000,NA,NA,119581,20349,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Daan Paz Primary School, Poro, Cebu"
NA,ES,Region VII,Cebu,Poro,Cebu,Poro,470,Esperanza ES,242000,NA,NA,119582,20350,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Esperanza Elementary School, Poro, Cebu"
NA,ES,Region VII,Cebu,Poro,Cebu,Poro,153,Libertad ES,130000,NA,NA,119583,20351,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Libertad Elementary School, Poro, Cebu"
NA,ES,Region VII,Cebu,Poro,Cebu,Poro,100,Mactang PS,92000,NA,NA,119585,20353,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mactang Primary School, Poro, Cebu"
NA,ES,Region VII,Cebu,Poro,Cebu,Poro,442,Mercedes ES,243000,NA,NA,119586,20354,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mercedes Elementary School, Poro, Cebu"
NA,ES,Region VII,Cebu,Poro,Cebu,Poro,117,Pagsa PS,97000,NA,NA,119587,20355,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pagsa Primary School, Poro, Cebu"
NA,ES,Region VII,Cebu,Poro,Cebu,Poro,251,Paz ES,151000,NA,NA,119588,20356,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Paz Elementary School, Poro, Cebu"
NA,ES,Region VII,Cebu,Poro,Cebu,Poro,122,Rizal ES,108000,NA,NA,119590,20358,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Rizal Elementary School, Poro, Cebu"
NA,ES,Region VII,Cebu,Poro,Cebu,Poro,253,San Jose ES,158000,NA,NA,119591,20359,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Jose Elementary School, Poro, Cebu"
NA,ES,Region VII,Cebu,Poro,Cebu,Poro,307,Teguis ES,172000,NA,NA,119593,20361,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Teguis Elementary School, Poro, Cebu"
NA,ES,Region VII,Cebu,Samboan,Cebu,Samboan,134,Basak Elementary School,108000,NA,NA,119604,20372,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Basak Elementary School, Samboan, Cebu"
NA,ES,Region VII,Cebu,Samboan,Cebu,Samboan,226,Bulangsuran ES,134000,NA,NA,119605,20373,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bulangsuran Elementary School, Samboan, Cebu"
NA,ES,Region VII,Cebu,Samboan,Cebu,Samboan,102,CaÃ±orong Elementary School,109000,NA,NA,119606,20374,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"CaÃ±orong Elementary School, Samboan, Cebu"
NA,ES,Region VII,Cebu,Samboan,Cebu,Samboan,183,Dalahikan ES,114000,NA,NA,119607,20375,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dalahikan Elementary School, Samboan, Cebu"
NA,ES,Region VII,Cebu,Samboan,Cebu,Samboan,249,Kalatagan ES,154000,NA,NA,119609,20377,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Kalatagan Elementary School, Samboan, Cebu"
NA,ES,Region VII,Cebu,Samboan,Cebu,Samboan,147,Kamburoy ES,124000,NA,NA,119610,20378,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Kamburoy Elementary School, Samboan, Cebu"
NA,ES,Region VII,Cebu,Samboan,Cebu,Samboan,114,Monteverde ES,93000,NA,NA,119612,20380,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Monteverde Elementary School, Samboan, Cebu"
NA,ES,Region VII,Cebu,Samboan,Cebu,Samboan,567,Samboan Central ES,283000,NA,NA,119613,20381,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Samboan Central Elementary School, Samboan, Cebu"
NA,ES,Region VII,Cebu,Samboan,Cebu,Samboan,484,San Sebastian ES,267000,NA,NA,119614,20382,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Sebastian Elementary School, Samboan, Cebu"
NA,ES,Region VII,Cebu,Samboan,Cebu,Samboan,230,Suba ES,137000,NA,NA,119615,20383,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Suba Elementary School, Samboan, Cebu"
NA,ES,Region VII,Cebu,Samboan,Cebu,Samboan,232,Tangbo ES,143000,NA,NA,119616,20384,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tangbo Elementary School, Samboan, Cebu"
NA,ES,Region VII,Cebu,San Fernando,Cebu,San Fernando,803,Balud Elementary,357000,NA,NA,119617,20385,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Balud Elementary, San Fernando, Cebu"
NA,ES,Region VII,Cebu,San Fernando,Cebu,San Fernando,434,Balungag ES,203000,NA,NA,119618,20386,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Balungag Elementary School, San Fernando, Cebu"
NA,ES,Region VII,Cebu,San Fernando,Cebu,San Fernando,224,Basak ES,135000,NA,NA,119619,20387,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Basak Elementary School, San Fernando, Cebu"
NA,ES,Region VII,Cebu,San Fernando,Cebu,San Fernando,377,Cabatbatan ES,180000,NA,NA,119621,20389,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cabatbatan Elementary School, San Fernando, Cebu"
NA,ES,Region VII,Cebu,San Fernando,Cebu,San Fernando,484,Greenhills ES,239000,NA,NA,119622,20390,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Greenhills Elementary School, San Fernando, Cebu"
NA,ES,Region VII,Cebu,San Fernando,Cebu,San Fernando,315,Ilaya ES,167000,NA,NA,119623,20391,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Ilaya Elementary School, San Fernando, Cebu"
NA,ES,Region VII,Cebu,San Fernando,Cebu,San Fernando,128,Liburon Elementary School,100000,NA,NA,119625,20393,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Liburon Elementary School, San Fernando, Cebu"
NA,ES,Region VII,Cebu,San Fernando,Cebu,San Fernando,645,Panadtaran ES,272000,NA,NA,119627,20395,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Panadtaran Elementary School, San Fernando, Cebu"
NA,ES,Region VII,Cebu,San Fernando,Cebu,San Fernando,1520,Pitalo ES,598000,NA,NA,119628,20396,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pitalo Elementary School, San Fernando, Cebu"
NA,ES,Region VII,Cebu,San Fernando,Cebu,San Fernando,1867,San Fernando North Central ES,779000,NA,NA,119629,20397,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Fernando North Central Elementary School, San Fernando, Cebu"
NA,ES,Region VII,Cebu,San Fernando,Cebu,San Fernando,889,South Poblacion Elementary School,354000,NA,NA,119630,20398,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"South Poblacion Elementary School, San Fernando, Cebu"
NA,ES,Region VII,Cebu,San Fernando,Cebu,San Fernando,414,San Isidro ES,196000,NA,NA,119631,20399,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Isidro Elementary School, San Fernando, Cebu"
NA,ES,Region VII,Cebu,San Fernando,Cebu,San Fernando,322,TaÃ±aÃ±as ES,164000,NA,NA,119633,20401,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"TaÃ±aÃ±as Elementary School, San Fernando, Cebu"
NA,ES,Region VII,Cebu,San Fernando,Cebu,San Fernando,306,Tinubdan ES,161000,NA,NA,119634,20402,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tinubdan Elementary School, San Fernando, Cebu"
NA,ES,Region VII,Cebu,San Fernando,Cebu,San Fernando,341,Tonggo ES,169000,NA,NA,119635,20403,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tonggo Elementary School, San Fernando, Cebu"
NA,ES,Region VII,Cebu,San Fernando,Cebu,San Fernando,275,Tabionan ES,154000,NA,NA,119636,20404,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tabionan Elementary School, San Fernando, Cebu"
NA,ES,Region VII,Cebu,San Fernando,Cebu,San Fernando,352,Tubod ES,171000,NA,NA,119637,20405,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tubod Elementary School, San Fernando, Cebu"
NA,ES,Region VII,Cebu,San Remigio,Cebu,San Remegio I,230,Bancasan ES,148000,NA,NA,119660,20428,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bancasan Elementary School, San Remigio, Cebu"
NA,ES,Region VII,Cebu,San Remigio,Cebu,San Remegio I,379,Dapdap ES,196000,NA,NA,119661,20429,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dapdap Elementary School, San Remigio, Cebu"
NA,ES,Region VII,Cebu,San Remigio,Cebu,San Remegio I,255,Gawaygaway ES,162000,NA,NA,119662,20430,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Gawaygaway Elementary School, San Remigio, Cebu"
NA,ES,Region VII,Cebu,San Remigio,Cebu,San Remegio I,230,Kayam ES,139000,NA,NA,119664,20432,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Kayam Elementary School, San Remigio, Cebu"
NA,ES,Region VII,Cebu,San Remigio,Cebu,San Remegio I,241,Lawis ES,143000,NA,NA,119665,20433,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lawis Elementary School, San Remigio, Cebu"
NA,ES,Region VII,Cebu,San Remigio,Cebu,San Remegio I,301,Looc ES,161000,NA,NA,119666,20434,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Looc Elementary School, San Remigio, Cebu"
NA,ES,Region VII,Cebu,San Remigio,Cebu,San Remegio I,604,MaÃ‘o ES,287000,NA,NA,119667,20435,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"MaÃ‘o Elementary School, San Remigio, Cebu"
NA,ES,Region VII,Cebu,San Remigio,Cebu,San Remegio I,548,Punta ES,272000,NA,NA,119668,20436,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Punta Elementary School, San Remigio, Cebu"
NA,ES,Region VII,Cebu,San Remigio,Cebu,San Remegio II,274,Batad ES,144000,NA,NA,119672,20440,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Batad Elementary School, San Remigio, Cebu"
NA,ES,Region VII,Cebu,San Remigio,Cebu,San Remegio II,218,Busogon ES,136000,NA,NA,119673,20441,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Busogon Elementary School, San Remigio, Cebu"
NA,ES,Region VII,Cebu,San Remigio,Cebu,San Remegio II,251,Kanagahan ES,143000,NA,NA,119675,20443,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Kanagahan Elementary School, San Remigio, Cebu"
NA,ES,Region VII,Cebu,San Remigio,Cebu,San Remegio II,196,Kinawahan ES,128000,NA,NA,119676,20444,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Kinawahan Elementary School, San Remigio, Cebu"
NA,ES,Region VII,Cebu,San Remigio,Cebu,San Remegio II,447,Lambusan ES,219000,NA,NA,119677,20445,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lambusan Elementary School, San Remigio, Cebu"
NA,ES,Region VII,Cebu,San Remigio,Cebu,San Remegio II,200,Libaong ES,140000,NA,NA,119678,20446,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Libaong Elementary School, San Remigio, Cebu"
NA,ES,Region VII,Cebu,San Remigio,Cebu,San Remegio II,187,Sab-a ES,128000,NA,NA,119680,20448,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sab-a Elementary School, San Remigio, Cebu"
NA,ES,Region VII,Cebu,San Remigio,Cebu,San Remegio II,413,San Miguel ES,212000,NA,NA,119681,20449,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Miguel Elementary School, San Remigio, Cebu"
NA,ES,Region VII,Cebu,San Remigio,Cebu,San Remegio II,177,Toong ES,120000,NA,NA,119684,20452,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Toong Elementary School, San Remigio, Cebu"
NA,ES,Region VII,Cebu,Santa Fe,Cebu,Santa Fe,857,Hilantagaan ES,352000,NA,NA,119688,20456,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Hilantagaan Elementary School, Santa Fe, Cebu"
NA,ES,Region VII,Cebu,Santander,Cebu,Santander,535,Bunlan ES,254000,NA,NA,119696,20464,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bunlan Elementary School, Santander, Cebu"
NA,ES,Region VII,Cebu,Santander,Cebu,Santander,193,Kandamiang ES,134000,NA,NA,119697,20465,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Kandamiang Elementary School, Santander, Cebu"
NA,ES,Region VII,Cebu,Santander,Cebu,Santander,573,Liloan ES,256000,NA,NA,119698,20466,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Liloan Elementary School, Santander, Cebu"
NA,ES,Region VII,Cebu,Santander,Cebu,Santander,222,Liptong ES,143000,NA,NA,119699,20467,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Liptong Elementary School, Santander, Cebu"
NA,ES,Region VII,Cebu,Santander,Cebu,Santander,615,Santander Central ES,291000,NA,NA,119701,20469,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Santander Central Elementary School, Santander, Cebu"
NA,ES,Region VII,Cebu,Santander,Cebu,Santander,407,Talisay ES,199000,NA,NA,119702,20470,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Talisay Elementary School, Santander, Cebu"
NA,ES,Region VII,Cebu,Sibonga,Cebu,Sibonga,99,Bae PS,71000,NA,NA,119704,20472,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bae Primary School, Sibonga, Cebu"
NA,ES,Region VII,Cebu,Sibonga,Cebu,Sibonga,592,Bahay-Bagacay ES,294000,NA,NA,119705,20473,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bahay-Bagacay Elementary School, Sibonga, Cebu"
NA,ES,Region VII,Cebu,Sibonga,Cebu,Sibonga,196,Banlot elementary school,131000,NA,NA,119706,20474,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Banlot elementary school, Sibonga, Cebu"
NA,ES,Region VII,Cebu,Sibonga,Cebu,Sibonga,224,Basak ES,143000,NA,NA,119707,20475,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Basak Elementary School, Sibonga, Cebu"
NA,ES,Region VII,Cebu,Sibonga,Cebu,Sibonga,151,Cagay Elementary School,106000,NA,NA,119708,20476,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cagay Elementary School, Sibonga, Cebu"
NA,ES,Region VII,Cebu,Sibonga,Cebu,Sibonga,111,Can-aga ES,82000,NA,NA,119709,20477,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Can-aga Elementary School, Sibonga, Cebu"
NA,ES,Region VII,Cebu,Sibonga,Cebu,Sibonga,280,Cansantic ES,165000,NA,NA,119711,20479,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cansantic Elementary School, Sibonga, Cebu"
NA,ES,Region VII,Cebu,Sibonga,Cebu,Sibonga,58,Guimbangcoan PS,56000,NA,NA,119712,20480,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Guimbangcoan Primary School, Sibonga, Cebu"
NA,ES,Region VII,Cebu,Sibonga,Cebu,Sibonga,392,Lamacan ES,197000,NA,NA,119713,20481,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lamacan Elementary School, Sibonga, Cebu"
NA,ES,Region VII,Cebu,Sibonga,Cebu,Sibonga,179,Libo ES,114000,NA,NA,119714,20482,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Libo Elementary School, Sibonga, Cebu"
NA,ES,Region VII,Cebu,Sibonga,Cebu,Sibonga,104,Lindogon PS,71000,NA,NA,119715,20483,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lindogon Primary School, Sibonga, Cebu"
NA,ES,Region VII,Cebu,Sibonga,Cebu,Sibonga,137,Magcagong PS,74000,NA,NA,119716,20484,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Magcagong Primary School, Sibonga, Cebu"
NA,ES,Region VII,Cebu,Sibonga,Cebu,Sibonga,421,Manatad ES,217000,NA,NA,119717,20485,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Manatad Elementary School, Sibonga, Cebu"
NA,ES,Region VII,Cebu,Sibonga,Cebu,Sibonga,481,Mangyan ES,234000,NA,NA,119718,20486,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mangyan Elementary School, Sibonga, Cebu"
NA,ES,Region VII,Cebu,Sibonga,Cebu,Sibonga,371,Papan ES,253000,NA,NA,119719,20487,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Papan Elementary School, Sibonga, Cebu"
NA,ES,Region VII,Cebu,Sibonga,Cebu,Sibonga,315,Sabang ES,167000,NA,NA,119720,20488,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sabang Elementary School, Sibonga, Cebu"
NA,ES,Region VII,Cebu,Sibonga,Cebu,Sibonga,152,Sayao ES,128000,NA,NA,119721,20489,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sayao Elementary School, Sibonga, Cebu"
NA,ES,Region VII,Cebu,Sibonga,Cebu,Sibonga,411,Tubod ES,217000,NA,NA,119724,20492,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tubod Elementary School, Sibonga, Cebu"
NA,ES,Region VII,Cebu,Sogod,Cebu,Sogod,127,Bagakay ES,106000,NA,NA,119725,20493,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bagakay Elementary School, Sogod, Cebu"
NA,ES,Region VII,Cebu,Sogod,Cebu,Sogod,301,Bawo ES,162000,NA,NA,119726,20494,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bawo Elementary School, Sogod, Cebu"
NA,ES,Region VII,Cebu,Sogod,Cebu,Sogod,370,Cabalawan ES,183000,NA,NA,119727,20495,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cabalawan Elementary School, Sogod, Cebu"
NA,ES,Region VII,Cebu,Sogod,Cebu,Sogod,189,Cabangahan ES,139000,NA,NA,119728,20496,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cabangahan Elementary School, Sogod, Cebu"
NA,ES,Region VII,Cebu,Sogod,Cebu,Sogod,360,Calumboyan ES,181000,NA,NA,119729,20497,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Calumboyan Elementary School, Sogod, Cebu"
NA,ES,Region VII,Cebu,Sogod,Cebu,Sogod,34,Daat Primary School,59000,NA,NA,119730,20498,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Daat Primary School, Sogod, Cebu"
NA,ES,Region VII,Cebu,Sogod,Cebu,Sogod,10,Inocoyan PS,53000,NA,NA,119732,20500,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Inocoyan Primary School, Sogod, Cebu"
NA,ES,Region VII,Cebu,Sogod,Cebu,Sogod,91,Lantawan Elementary School,89000,NA,NA,119733,20501,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lantawan Elementary School, Sogod, Cebu"
NA,ES,Region VII,Cebu,Sogod,Cebu,Sogod,39,Lib-og ES,72000,NA,NA,119734,20502,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lib-og Elementary School, Sogod, Cebu"
NA,ES,Region VII,Cebu,Sogod,Cebu,Sogod,505,Liki ES,262000,NA,NA,119735,20503,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Liki Elementary School, Sogod, Cebu"
NA,ES,Region VII,Cebu,Sogod,Cebu,Sogod,11,Manahaw Primary School,51000,NA,NA,119737,20505,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Manahaw Primary School, Sogod, Cebu"
NA,ES,Region VII,Cebu,Sogod,Cebu,Sogod,206,Mangadlao ES,127000,NA,NA,119738,20506,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mangadlao Elementary School, Sogod, Cebu"
NA,ES,Region VII,Cebu,Sogod,Cebu,Sogod,238,Mohon ES,145000,NA,NA,119739,20507,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mohon Elementary School, Sogod, Cebu"
NA,ES,Region VII,Cebu,Sogod,Cebu,Sogod,126,Nahus-an ES,103000,NA,NA,119740,20508,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Nahus-an Elementary School, Sogod, Cebu"
NA,ES,Region VII,Cebu,Sogod,Cebu,Sogod,834,Sogod Central ES,402000,NA,NA,119742,20510,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sogod Central Elementary School, Sogod, Cebu"
NA,ES,Region VII,Cebu,Sogod,Cebu,Sogod,466,Poblacion ES,194000,NA,NA,119743,20511,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Poblacion Elementary School, Sogod, Cebu"
NA,ES,Region VII,Cebu,Sogod,Cebu,Sogod,229,Takay ES,140000,NA,NA,119745,20513,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Takay Elementary School, Sogod, Cebu"
NA,ES,Region VII,Cebu,Sogod,Cebu,Sogod,102,Tangke ES,80000,NA,NA,119746,20514,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tangke Elementary School, Sogod, Cebu"
NA,ES,Region VII,Cebu,Tabogon,Cebu,Tabogon,447,Caduawan ES,223000,NA,NA,119747,20515,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Caduawan Elementary School, Tabogon, Cebu"
NA,ES,Region VII,Cebu,Tabogon,Cebu,Tabogon,210,Jose Malazarte ES,124000,NA,NA,119752,20520,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Jose Malazarte Elementary School, Tabogon, Cebu"
NA,ES,Region VII,Cebu,Tabogon,Cebu,Tabogon,249,Kal-anan ES,145000,NA,NA,119753,20521,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Kal-anan Elementary School, Tabogon, Cebu"
NA,ES,Region VII,Cebu,Tabogon,Cebu,Tabogon,366,Labangon ES,177000,NA,NA,119754,20522,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Labangon Elementary School, Tabogon, Cebu"
NA,ES,Region VII,Cebu,Tabogon,Cebu,Tabogon,307,Libjo ES,175000,NA,NA,119755,20523,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Libjo Elementary School, Tabogon, Cebu"
